s,x,y,curvature
319.000000,15.150565,-0.302474,-0.01876458
319.100000,15.050754,-0.296311,-0.01823910
319.200000,14.950955,-0.289965,-0.01771468
319.300000,14.851167,-0.283443,-0.01719132
319.400000,14.751391,-0.276749,-0.01666899
319.500000,14.651626,-0.269888,-0.01614767
319.600000,14.551872,-0.262867,-0.01562736
319.700000,14.452129,-0.255690,-0.01510801
319.800000,14.352398,-0.248362,-0.01458962
319.900000,14.252677,-0.240889,-0.01407216
320.000000,14.152966,-0.233275,-0.01355560
320.100000,14.053267,-0.225526,-0.01303990
320.200000,13.953577,-0.217647,-0.01252505
320.300000,13.853897,-0.209643,-0.01201100
320.400000,13.754228,-0.201520,-0.01149774
320.500000,13.654567,-0.193282,-0.01098521
320.600000,13.554916,-0.184935,-0.01047339
320.700000,13.455273,-0.176483,-0.00996223
320.800000,13.355639,-0.167932,-0.00945171
320.900000,13.256013,-0.159286,-0.00894177
321.000000,13.156395,-0.150552,-0.00843239
321.100000,13.056785,-0.141733,-0.00792352
321.200000,12.957181,-0.132836,-0.00741511
321.300000,12.857584,-0.123865,-0.00690712
321.400000,12.757993,-0.114825,-0.00639952
321.500000,12.658409,-0.105721,-0.00589224
321.600000,12.558829,-0.096559,-0.00538526
321.700000,12.459255,-0.087343,-0.00487852
321.800000,12.359685,-0.078079,-0.00437198
321.900000,12.260119,-0.068771,-0.00386558
322.000000,12.160557,-0.059424,-0.00335928
322.100000,12.060998,-0.050044,-0.00285304
322.200000,11.961442,-0.040636,-0.00234680
322.300000,11.861887,-0.031204,-0.00184051
322.400000,11.762335,-0.021754,-0.00133413
322.500000,11.662784,-0.012291,-0.00082760
322.600000,11.563234,-0.002819,-0.00032088
322.700000,11.463684,0.006656,0.00018609
322.800000,11.364134,0.016129,0.00069336
322.900000,11.264584,0.025595,0.00120097
323.000000,11.165032,0.035049,0.00170898
323.100000,11.065479,0.044486,0.00221743
323.200000,10.965923,0.053901,0.00272638
323.300000,10.866365,0.063289,0.00323588
323.400000,10.766805,0.072644,0.00374598
323.500000,10.667240,0.081962,0.00425672
323.600000,10.567672,0.091238,0.00476817
323.700000,10.468099,0.100467,0.00528035
323.800000,10.368522,0.109643,0.00579334
323.900000,10.268939,0.118761,0.00630716
324.000000,10.169351,0.127816,0.00664576
324.100000,10.069756,0.136806,0.00692293
324.200000,9.970156,0.145726,0.00720044
324.300000,9.870549,0.154575,0.00747828
324.400000,9.770935,0.163349,0.00775644
324.500000,9.671315,0.172046,0.00803492
324.600000,9.571687,0.180662,0.00831372
324.700000,9.472053,0.189197,0.00859283
324.800000,9.372411,0.197645,0.00887225
324.900000,9.272762,0.206005,0.00915197
325.000000,9.173105,0.214274,0.00943199
325.100000,9.073440,0.222448,0.00971230
325.200000,8.973768,0.230526,0.00999289
325.300000,8.874087,0.238505,0.01027376
325.400000,8.774399,0.246381,0.01055491
325.500000,8.674702,0.254152,0.01083631
325.600000,8.574996,0.261814,0.01111798
325.700000,8.475283,0.269366,0.01139988
325.800000,8.375560,0.276804,0.01168203
325.900000,8.275829,0.284126,0.01196441
326.000000,8.176090,0.291328,0.01224701
326.100000,8.076341,0.298408,0.01252982
326.200000,7.976584,0.305364,0.01281283
326.300000,7.876818,0.312191,0.01309602
326.400000,7.777043,0.318888,0.01337939
326.500000,7.677259,0.325451,0.01366293
326.600000,7.577466,0.331878,0.01394662
326.700000,7.477665,0.338166,0.01423045
326.800000,7.377855,0.344311,0.01451440
326.900000,7.278035,0.350312,0.01479846
327.000000,7.178207,0.356165,0.01508262
327.100000,7.078371,0.361868,0.01536686
327.200000,6.978525,0.367417,0.01565116
327.300000,6.878671,0.372810,0.01593551
327.400000,6.778809,0.378043,0.01621989
327.500000,6.678938,0.383115,0.01650428
327.600000,6.579059,0.388022,0.01678866
327.700000,6.479172,0.392761,0.01707302
327.800000,6.379276,0.397330,0.01735733
327.900000,6.279373,0.401725,0.01764158
328.000000,6.179463,0.405944,0.01792573
328.100000,6.079545,0.409984,0.01820978
328.200000,5.979620,0.413842,0.01849369
328.300000,5.879688,0.417515,0.01877745
328.400000,5.779749,0.421000,0.01906103
328.500000,5.679803,0.424295,0.01934440
328.600000,5.579852,0.427397,0.01962754
328.700000,5.479894,0.430302,0.01991042
328.800000,5.379931,0.433009,0.02019302
328.900000,5.279963,0.435513,0.02047531
329.000000,5.179989,0.437813,0.02075725
329.100000,5.080011,0.439906,0.02103883
329.200000,4.980029,0.441788,0.02132000
329.300000,4.880043,0.443457,0.02160075
329.400000,4.780054,0.444909,0.02188103
329.500000,4.680062,0.446143,0.02216082
329.600000,4.580067,0.447156,0.02244008
329.700000,4.480070,0.447944,0.02271878
329.800000,4.380072,0.448505,0.02299688
329.900000,4.280072,0.448836,0.02327435
330.000000,4.180072,0.448934,0.02355115
330.100000,4.080072,0.448797,0.02382725
330.200000,3.980073,0.448421,0.02410260
330.300000,3.880075,0.447805,0.02437718
330.400000,3.780078,0.446944,0.02465093
330.500000,3.680084,0.445837,0.02492383
330.600000,3.580093,0.444481,0.02519582
330.700000,3.480106,0.442873,0.02546688
330.800000,3.380123,0.441011,0.02573695
330.900000,3.280145,0.438891,0.02600600
331.000000,3.180173,0.436511,0.02627397
331.100000,3.080208,0.433868,0.02654084
331.200000,2.980249,0.430960,0.02680654
331.300000,2.880299,0.427784,0.02707104
331.400000,2.780358,0.424338,0.02733430
331.500000,2.680427,0.420618,0.02759626
331.600000,2.580506,0.416623,0.02785687
331.700000,2.480597,0.412349,0.02811610
331.800000,2.380700,0.407795,0.02837389
331.900000,2.280817,0.402957,0.02863019
332.000000,2.180947,0.397833,0.02888495
332.100000,2.081093,0.392420,0.02913813
332.200000,1.981255,0.386717,0.02938968
332.300000,1.881434,0.380720,0.02963953
332.400000,1.781632,0.374427,0.02988766
332.500000,1.681848,0.367837,0.03013399
332.600000,1.582085,0.360945,0.03037848
332.700000,1.482343,0.353750,0.03062108
332.800000,1.382623,0.346250,0.03086174
332.900000,1.282928,0.338443,0.03110040
333.000000,1.183256,0.330325,0.03133701
333.100000,1.083611,0.321895,0.03157152
333.200000,0.983993,0.313150,0.03180387
333.300000,0.884403,0.304089,0.03203402
333.400000,0.784843,0.294709,0.03226191
333.500000,0.685313,0.285007,0.03248748
